,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-30a-5p,10430.09748,-0.175617756,0.401516169,-0.437386511,0.661831065,0.870917141
hsa-miR-4470-3p,9.048032914,-0.275863824,0.631613753,-0.436760319,0.66228518,0.870917141
hsa-miR-625-3p,26.51812086,-0.230217496,0.540382788,-0.426026701,0.67008839,0.877962526
hsa-miR-191-3p,5.93879001,0.27605045,0.654005701,0.422091809,0.672958006,0.878516088
hsa-miR-671-3p,17.69976403,0.226089218,0.544831052,0.414971241,0.678162956,0.879591092
hsa-miR-199a-2-3p,20.91082956,-0.252727507,0.61006576,-0.41426273,0.678681706,0.879591092
hsa-miR-548x-2-3p,12.68247458,-0.238950041,0.586944813,-0.407108191,0.683928527,0.883202667
hsa-miR-330-3p,65.55562242,0.177494099,0.442672763,0.400960064,0.688449527,0.885854409
hsa-miR-139-5p,50.61574643,-0.219442502,0.553070409,-0.396771367,0.691536067,0.886648029
hsa-let-7f-1-3p,23.1263635,-0.19715049,0.508220167,-0.387923391,0.698072728,0.891843805
hsa-let-7c-5p,267.8096412,-0.174224659,0.473446172,-0.36799254,0.712878797,0.907530099
hsa-miR-615-3p,50.43856678,-0.174640348,0.501240961,-0.348415956,0.727527821,0.920561834
hsa-miR-425-5p,460.9012511,-0.161820535,0.470109823,-0.344218578,0.730681912,0.920561834
hsa-miR-196b-5p,131.300067,0.150587716,0.439009594,0.343016913,0.731585737,0.920561834
hsa-miR-26b-5p,795.9569857,-0.142461107,0.42068848,-0.338638004,0.734882449,0.920561834
hsa-miR-1287-5p,15.09757584,0.17711805,0.525200129,0.337239159,0.73593662,0.920561834
hsa-miR-548d-1-5p,4.498463246,-0.223642963,0.696685763,-0.321009808,0.748202958,0.92598571
hsa-miR-548d-2-5p,4.498463246,-0.223642963,0.696685763,-0.321009808,0.748202958,0.92598571
hsa-miR-503-5p,185.4907426,0.151875004,0.475465966,0.319423501,0.749405392,0.92598571
hsa-miR-199b-3p,20.10165867,-0.190451342,0.605639962,-0.314462971,0.753169436,0.92598571
hsa-miR-199a-1-3p,20.10165867,-0.190451342,0.605639962,-0.314462971,0.753169436,0.92598571
hsa-miR-33a-5p,4.769865768,-0.207242168,0.668419217,-0.310048189,0.756524311,0.926935931
hsa-miR-585-3p,6.648192302,-0.186496247,0.621224849,-0.30020732,0.764019022,0.930136594
hsa-let-7i-3p,5.303689265,-0.198146344,0.660895647,-0.299814872,0.764318371,0.930136594
hsa-miR-1303-3p,3.734937002,0.200283454,0.69054326,0.290037519,0.771787534,0.935736487
hsa-miR-30d-5p,5537.876374,0.128639743,0.448393899,0.286890039,0.774196518,0.935736487
hsa-miR-21-5p,320706.4292,0.142160222,0.506375105,0.280740939,0.778909106,0.935736487
hsa-miR-7641-1-5p,61.11393847,-0.135764627,0.484576991,-0.280171426,0.779345988,0.935736487
hsa-let-7e-5p,490.0458019,-0.114663349,0.414503139,-0.276628422,0.782065439,0.935871641
hsa-miR-5096-3p,6.403845544,0.171355533,0.636409305,0.269253658,0.787734491,0.938079412
hsa-miR-365b-3p,33.77747007,-0.129863409,0.496902227,-0.261346,0.793825696,0.938079412
hsa-miR-365a-3p,33.77747007,-0.129863409,0.496902227,-0.261346,0.793825696,0.938079412
hsa-let-7e-3p,11.65837075,0.145827733,0.559477433,0.260649893,0.79436251,0.938079412
hsa-miR-345-5p,89.77288124,0.108141278,0.424621214,0.25467705,0.798972543,0.940429977
hsa-miR-381-3p,17.88145018,-0.134694149,0.536420105,-0.251098249,0.80173815,0.940601293
hsa-miR-641-5p,6.199833447,-0.154325026,0.625278529,-0.246810052,0.805055231,0.941416378
hsa-miR-200b-3p,7105.754104,-0.099465677,0.417774239,-0.238084754,0.811815359,0.946239331
hsa-miR-107-3p,203.8917305,0.114004222,0.513130381,0.222173986,0.824178444,0.957540652
hsa-miR-30d-3p,23.3200343,-0.116436945,0.532756526,-0.218555643,0.826996209,0.957714965
hsa-miR-454-5p,13.15541174,-0.123821937,0.578382753,-0.214083038,0.830482303,0.958659636
hsa-miR-421-3p,109.6975299,0.081496168,0.433771792,0.187877979,0.850972306,0.969833693
hsa-miR-27a-5p,77.18728748,0.101415248,0.555463257,0.182577779,0.855129321,0.969833693
hsa-miR-500a-3p,67.94901941,0.086140749,0.475327398,0.181224034,0.85619173,0.969833693
hsa-miR-17-5p,694.4530657,-0.088533697,0.495789461,-0.178571156,0.858274444,0.969833693
hsa-miR-589-5p,44.86616908,-0.081748907,0.461170742,-0.177263861,0.859301136,0.969833693
hsa-miR-7-3-5p,868.0537504,0.07532705,0.430233774,0.175084,0.86101363,0.969833693
hsa-miR-7-1-5p,869.2619392,0.075264966,0.430238844,0.174937636,0.861128637,0.969833693
hsa-miR-7-2-5p,867.9496662,0.074325549,0.430287116,0.172734777,0.862859907,0.969833693
hsa-miR-10a-3p,78.90152116,0.09170262,0.537279366,0.170679586,0.864475715,0.969833693
hsa-miR-15b-5p,61.76877928,0.072481494,0.48942376,0.148095576,0.882267341,0.975682058
hsa-miR-664a-3p,9.770225298,0.094558625,0.640957345,0.147527172,0.882715934,0.975682058
hsa-miR-125a-5p,910.2015203,0.070375807,0.490008585,0.14362158,0.885799299,0.975682058
hsa-let-7b-5p,3717.355823,-0.060155133,0.433435197,-0.138786913,0.889618536,0.975682058
hsa-miR-378g-5p,23.23098817,0.072037288,0.519938523,0.138549626,0.889806052,0.975682058
hsa-miR-548x-3p,31.49320388,0.081336155,0.59825469,0.135955734,0.891856275,0.975682058
hsa-miR-1246-5p,1335.124132,-0.065346443,0.497546707,-0.131337304,0.895508483,0.975682058
hsa-miR-30c-1-5p,989.8061926,-0.054957441,0.424088531,-0.129589548,0.896891173,0.975682058
hsa-miR-29c-3p,16.34985083,0.068834645,0.537428967,0.128081383,0.898084569,0.975682058
hsa-miR-193b-3p,39.58880223,0.062456121,0.506470268,0.123316461,0.901856506,0.975682058
hsa-miR-30c-2-5p,988.9873604,-0.052077693,0.424347731,-0.1227241,0.902325579,0.975682058
hsa-miR-106b-5p,130.9384801,-0.054853983,0.454631523,-0.120655917,0.903963577,0.975682058
hsa-miR-21-3p,148.6060429,-0.054293294,0.455012992,-0.119322513,0.905019848,0.975682058
hsa-miR-1303-5p,5.579557046,-0.073145441,0.661920257,-0.110504915,0.912008952,0.977302365
hsa-miR-320a-5p,12.71816856,-0.062367939,0.564713194,-0.110441795,0.912059008,0.977302365
hsa-miR-330-5p,16.55805987,0.056976915,0.541414945,0.105237057,0.916187707,0.977302365
hsa-miR-501-3p,36.39387463,0.057319872,0.573043356,0.100027112,0.920322802,0.977302365
hsa-miR-200a-5p,538.7794878,-0.047024593,0.484245836,-0.097108926,0.922639892,0.977302365
hsa-miR-196a-1-5p,145.2755556,0.044466273,0.473859675,0.093838482,0.925237462,0.977302365
hsa-miR-1292-5p,8.415475514,-0.05425151,0.593873919,-0.091351899,0.927212981,0.977302365
hsa-miR-99b-3p,390.0950061,-0.036356609,0.416964455,-0.087193544,0.930517671,0.977302365
hsa-miR-25-3p,1791.595243,0.034779649,0.424388089,0.081952464,0.934684515,0.977302365
hsa-miR-502-3p,78.54249077,0.035391885,0.449909444,0.078664464,0.937299512,0.977302365
hsa-miR-4664-3p,19.81513944,0.041826818,0.550178526,0.076024082,0.939399939,0.977302365
hsa-miR-378a-5p,19.63214922,0.03450771,0.504511252,0.068398296,0.945468578,0.977302365
hsa-miR-196a-2-5p,153.0625194,0.031455667,0.471239624,0.066750895,0.946780016,0.977302365
hsa-miR-769-5p,115.8099281,-0.029433343,0.46502931,-0.063293523,0.949532773,0.977302365
hsa-let-7g-5p,6514.565036,0.0278801,0.444384173,0.062738734,0.949974553,0.977302365
hsa-miR-548u-3p,5.509863441,-0.043017094,0.687097231,-0.062606997,0.950079457,0.977302365
hsa-miR-1180-3p,118.4127835,-0.025925578,0.46614359,-0.055617151,0.955646801,0.980220576
hsa-miR-486-1-5p,5.340535887,-0.025635382,0.658938778,-0.038904042,0.968966894,0.988236122
hsa-miR-486-2-5p,5.340535887,-0.025635382,0.658938778,-0.038904042,0.968966894,0.988236122
hsa-miR-17-3p,10.98925806,0.019198542,0.55692096,0.034472651,0.972500251,0.98903
hsa-miR-29c-5p,6.77352038,-0.018724104,0.678907087,-0.027579774,0.977997313,0.991810835
hsa-miR-760-3p,28.36335597,-0.010501558,0.522465422,-0.020100006,0.983963595,0.995050509
hsa-miR-873-5p,14.44540309,-0.006944663,0.530081401,-0.013101125,0.989547114,0.997885994
hsa-miR-31-3p,13.72383278,-0.005546043,0.612285037,-0.009057943,0.992772906,0.998096841
hsa-miR-6868-3p,9.747214142,0.002791808,0.593398779,0.004704775,0.996246147,0.998096841
hsa-miR-3934-5p,14.56918324,-0.001328055,0.556776041,-0.002385259,0.998096841,0.998096841
hsa-miR-7641-1-3p,2790.795055,-1.516507438,0.733602433,-2.06720612,NA,NA
hsa-miR-6131-3p,247.6446148,-1.786507092,0.620097436,-2.881010288,NA,NA
hsa-miR-7641-2-3p,4396.305022,-1.640698108,0.748630624,-2.191598974,NA,NA
hsa-miR-4791-5p,364.3707576,-1.645768088,0.75826668,-2.170434401,NA,NA
hsa-miR-1273g-3p,37.40442412,-1.265471185,0.761797255,-1.661165326,NA,NA
