"","ensembl.id","symbol","biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"262","ENSG00000153823","PID1","protein_coding",57.2517328314478,-3.20565859212005,0.24904120135305,-12.8720009970382,6.47038686457917e-38,4.84365257919814e-36
"289","ENSG00000197565","COL4A6","protein_coding",234.751366597976,1.76779900621682,0.140424887075719,12.5889295197624,2.42945662730184e-36,1.64875200108204e-34
"292","ENSG00000198624","CCDC69","protein_coding",427.885377348477,-1.52612864297188,0.122221237276162,-12.4866077040568,8.83406545577435e-36,5.93364814329118e-34
"303","ENSG00000101493","ZNF516","protein_coding",47.2175227004875,-3.16685137967993,0.257469380442343,-12.2999145538749,9.06700029118805e-35,5.86901243270862e-33
"304","ENSG00000188158","NHS","protein_coding",474.802443674693,1.31007100039286,0.106615285114686,12.2878347038477,1.05288556123597e-34,6.79284358964506e-33
"311","ENSG00000147650","LRP12","protein_coding",1046.1204898228,-1.29249452150197,0.105875889348621,-12.207637918829,2.82985933691817e-34,1.78463122749119e-32
"316","ENSG00000136237","RAPGEF5","protein_coding",295.747975684948,1.55038097277585,0.12731752767544,12.1772783455873,4.1076144549234e-34,2.54945070583585e-32
"323","ENSG00000122641","INHBA","protein_coding",10148.8832216978,-1.26480599599825,0.104565199847405,-12.0958597874247,1.11073250145379e-33,6.74451905604121e-32
"325","ENSG00000184956","MUC6","protein_coding",128.032081839439,4.0278347102915,0.333783815888518,12.067195947082,1.57406867845509e-33,9.49914122785834e-32
"345","ENSG00000154928","EPHB1","protein_coding",37.5977733087866,-3.65038375701833,0.306301040843285,-11.9176341907568,9.57901013128787e-33,5.44559784652026e-31
"379","ENSG00000155313","USP25","protein_coding",1081.59318696877,-1.06047215459956,0.0921536519938838,-11.5076519666301,1.20720584976051e-30,6.24721064151789e-29
"386","ENSG00000175215","CTDSP2","protein_coding",1802.58380123046,-0.863808325190218,0.0758805590183652,-11.3837896869098,5.03626188951365e-30,2.55896902691791e-28
"390","ENSG00000145022","TCTA","protein_coding",377.19138524147,1.2623877099307,0.111653646213864,11.306282891225,1.2215566459867e-29,6.14317705070185e-28
"392","ENSG00000073282","TP63","protein_coding",51.1539334776893,-2.8819860896815,0.255518466264975,-11.2789738127688,1.66678904670741e-29,8.33947285027356e-28
"412","ENSG00000151458","ANKRD50","protein_coding",945.480199129645,1.01349355916855,0.091259560541205,11.1056151613939,1.17803342125638e-28,5.60795375997607e-27
"422","ENSG00000197324","LRP10","protein_coding",4210.14382754654,-0.959728782146181,0.0870792460865162,-11.0213262663374,3.01582429338087e-28,1.40164364611561e-26
"427","ENSG00000138131","LOXL4","protein_coding",184.859571132825,-1.56786835271511,0.143308114220388,-10.9405413730024,7.3758147382046e-28,3.38786544403763e-26
"452","ENSG00000181634","TNFSF15","protein_coding",624.241466025038,2.32824619470993,0.215330947581444,10.8124086243076,3.00670117006021e-27,1.30465553204405e-25
"460","ENSG00000204160","ZDHHC18","protein_coding",611.97049759653,1.1342680884926,0.105274056836697,10.7744312566209,4.54582760844551e-27,1.93820254096613e-25
"473","ENSG00000129173","E2F8","protein_coding",291.282495461073,1.43655283147807,0.134528701604779,10.6784114790493,1.28450806847185e-26,5.32622764205884e-25
"478","ENSG00000169100","SLC25A6","protein_coding",1904.33357868859,1.1218310599105,0.105480425761293,10.6354430389697,2.03857548187596e-26,8.36455667908644e-25
"506","ENSG00000168269","FOXI1","protein_coding",29.2948675896981,-3.37652199681082,0.322752703010814,-10.4616381685196,1.29595420454283e-25,5.02323118847797e-24
"558","ENSG00000135842","FAM129A","protein_coding",683.941850892717,-2.12544728568501,0.20941019157655,-10.1496840706917,3.32437845251359e-24,1.16847732238618e-22
"560","ENSG00000064393","HIPK2","protein_coding",2824.93307877535,1.06359531530218,0.104806251171875,10.1482049344362,3.37514213695961e-24,1.1820832630748e-22
"587","ENSG00000167191","GPRC5B","protein_coding",292.711813707285,1.53320706747174,0.153587560460124,9.98262530427914,1.81597216684574e-23,6.06757446479482e-22
"605","ENSG00000104381","GDAP1","protein_coding",489.803704312605,-1.11870774142387,0.113880420619705,-9.82353011462538,8.91652630420005e-23,2.89057570916158e-21
"623","ENSG00000050438","SLC4A8","protein_coding",208.391927887352,-1.48525244359876,0.152956599567716,-9.71028675974988,2.72569185744676e-22,8.58089797754467e-21
"649","ENSG00000158055","GRHL3","protein_coding",250.814741220141,1.21794070099604,0.127128584826787,9.58038432234171,9.6684487010218e-22,2.92183797185116e-20
"655","ENSG00000117682","DHDDS","protein_coding",583.403505800771,0.863008088241275,0.0906769052961643,9.51739679935659,1.77571426929203e-21,5.31711205551519e-20
"656","ENSG00000156140","ADAMTS3","protein_coding",205.841191818956,-1.58758746448999,0.166818250974302,-9.51686913882431,1.78475088314451e-21,5.33602424864533e-20
"668","ENSG00000162804","SNED1","protein_coding",73.9515476953129,-2.24882246482192,0.238003766720712,-9.4486843456592,3.43116114931708e-21,1.00741562307718e-19
"688","ENSG00000113083","LOX","protein_coding",67.6276370627801,-2.12342325939176,0.227588106719873,-9.33011522436615,1.05755874713863e-20,3.01481100401599e-19
"692","ENSG00000134352","IL6ST","protein_coding",2272.87393473153,-1.04267448839534,0.112342054857895,-9.28124814624636,1.67504689727311e-20,4.7474992480083e-19
"706","ENSG00000001629","ANKIB1","protein_coding",1193.88352108151,0.776231593209531,0.0843661539743972,9.20074646812863,3.55471664785705e-20,9.87516396804821e-19
"729","ENSG00000178234","GALNT11","protein_coding",497.010601197122,1.11040418115629,0.122449001231354,9.06829921020183,1.20889200237665e-19,3.25240038993323e-18
"730","ENSG00000120693","SMAD9","protein_coding",61.3776940086368,-2.09308008063112,0.230821032556288,-9.06797815368361,1.21245862135983e-19,3.25752752612746e-18
"761","ENSG00000173706","HEG1","protein_coding",615.498183031939,-1.1651958557964,0.130309064584444,-8.94178666320882,3.82928288963688e-19,9.86908348415874e-18
"770","ENSG00000257093","KIAA1147","protein_coding",629.727602132305,0.829154479775386,0.093257853062917,8.89098829259979,6.05677604248715e-19,1.54274738339351e-17
"795","ENSG00000145284","SCD5","protein_coding",139.067976595251,-1.76341397883569,0.200551557320169,-8.79282116977284,1.45850522767994e-18,3.59819660760838e-17
"819","ENSG00000134954","ETS1","protein_coding",1146.13303595988,-1.01459817762687,0.117195924902,-8.65728205545781,4.83146131326476e-18,1.15701405051357e-16
"870","ENSG00000146070","PLA2G7","protein_coding",142.891610359237,1.46011489532309,0.172529516682112,8.46298606407956,2.60616865309109e-17,5.87526273483626e-16
"890","ENSG00000065320","NTN1","protein_coding",20.100502042798,-2.78774550396217,0.333298949351453,-8.36409928500127,6.05758950215438e-17,1.334915762986e-15
"896","ENSG00000147649","MTDH","protein_coding",8970.6532357847,-0.855954876579701,0.102614931014349,-8.34142622441569,7.33998153514333e-17,1.60668591349069e-15
"897","ENSG00000109066","TMEM104","protein_coding",785.735200368313,0.836595231390881,0.10030340896542,8.34064604603119,7.38857467547226e-17,1.61551967792684e-15
"908","ENSG00000144057","ST6GAL2","protein_coding",90.2926233421034,1.94185600737883,0.234400791462976,8.28434065968396,1.18765205881017e-16,2.56535460676695e-15
"913","ENSG00000104093","DMXL2","protein_coding",330.951335681671,0.960588461995454,0.116091579719802,8.27440253904657,1.29101319038845e-16,2.773345202967e-15
"941","ENSG00000165633","VSTM4","protein_coding",7.44425509877141,-2.97834570081426,0.363719082155422,-8.18858797059642,2.64308707121301e-16,5.50891251091401e-15
"946","ENSG00000179051","RCC2","protein_coding",1987.54271544972,-0.659278184414457,0.0807023339761997,-8.16925796233957,3.10292039187771e-16,6.43314774269529e-15
"1032","ENSG00000102572","STK24","protein_coding",1323.42731014591,-0.6874832212352,0.0875359330397444,-7.85372586276151,4.03856509628121e-15,7.67523035207009e-14
"1092","ENSG00000167470","MIDN","protein_coding",328.272247648559,-0.967045032221591,0.126172129568721,-7.66449005439729,1.79543119007828e-14,3.22470622078804e-13
"1108","ENSG00000157224","CLDN12","protein_coding",795.81846298645,0.707645025024194,0.0929656470250922,7.61189802544154,2.70099638101043e-14,4.78110487551963e-13
"1111","ENSG00000198948","MFAP3L","protein_coding",48.8980606523033,-1.96204906866556,0.257944739782318,-7.60647055769134,2.81682361001688e-14,4.97266979867337e-13
"1114","ENSG00000143013","LMO4","protein_coding",710.010383373938,-0.864359783570784,0.113793428129643,-7.59586733414897,3.05737633599441e-14,5.3827937233266e-13
"1136","ENSG00000101654","RNMT","protein_coding",1192.51816391008,0.592240920790218,0.0784724086862177,7.54712300419337,4.44978288557875e-14,7.68253448370212e-13
"1139","ENSG00000070882","OSBPL3","protein_coding",528.291755043642,0.781053292062637,0.103625734049041,7.53725220120521,4.79977516724821e-14,8.26496842451618e-13
"1146","ENSG00000174915","PTDSS2","protein_coding",485.378962360399,0.812557334947421,0.108025952134068,7.52187154008123,5.39976266673356e-14,9.24132156916626e-13
"1158","ENSG00000131398","KCNC3","protein_coding",98.6709603673902,1.52887921881402,0.20443884569843,7.47841836804971,7.5222402679278e-14,1.27403884606967e-12
"1186","ENSG00000101846","STS","protein_coding",397.245945835674,0.898501241448018,0.121573234265614,7.39061724297772,1.46148766300837e-13,2.41687668925659e-12
"1201","ENSG00000011405","PIK3C2A","protein_coding",1198.41387694183,0.61352617802719,0.0833411818303767,7.36162080441686,1.81690481687776e-13,2.9671069253475e-12
"1220","ENSG00000139289","PHLDA1","protein_coding",5310.35808822091,-0.647554685231228,0.0885779171290737,-7.31056572811061,2.66019983439452e-13,4.27659830753932e-12
"1232","ENSG00000175356","SCUBE2","protein_coding",10.8295912763256,-2.59377480614612,0.356203009471309,-7.28173186968832,3.29561606231727e-13,5.24650307063544e-12
"1241","ENSG00000114999","TTL","protein_coding",625.538703524065,0.761708247126633,0.104729392706032,7.27310860347195,3.51307653919132e-13,5.55213297043992e-12
"1245","ENSG00000121039","RDH10","protein_coding",2063.09895437037,-1.37724027211876,0.189736958053945,-7.2586821578914,3.90879742516923e-13,6.15769027307985e-12
"1251","ENSG00000102606","ARHGEF7","protein_coding",592.782672575584,-0.688097144153779,0.0949414679530748,-7.24759326971723,4.242423038764e-13,6.65121047636118e-12
"1278","ENSG00000169174","PCSK9","protein_coding",789.245461419882,-0.748503468309261,0.104275330595704,-7.17814524330164,7.06634701851915e-13,1.08444651075286e-11
"1283","ENSG00000112977","DAP","protein_coding",6659.6447592176,-0.584038902233236,0.0814291080152957,-7.17236030785858,7.37156196001946e-13,1.12687797912597e-11
"1285","ENSG00000166387","PPFIBP2","protein_coding",44.2509214369807,-1.73555869816099,0.242249725577079,-7.1643371072004,7.81638468131486e-13,1.19301753116442e-11
"1329","ENSG00000047849","MAP4","protein_coding",4082.19259657178,0.471007539536108,0.0666399195372434,7.06794880316255,1.57240533929513e-12,2.3205106034308e-11
"1342","ENSG00000129657","SEC14L1","protein_coding",1369.51871625526,0.688893167449503,0.0977318516565792,7.04880912182254,1.80455488748384e-12,2.63731259375712e-11
"1356","ENSG00000172992","DCAKD","protein_coding",402.891708381952,0.828037705857259,0.118144838284125,7.00866595513826,2.40601122610867e-12,3.48002198950364e-11
"1369","ENSG00000144642","RBMS3","protein_coding",71.1402945889064,-1.39382985927033,0.199658474815566,-6.981070353051,2.92939561694276e-12,4.19696237906735e-11
"1403","ENSG00000170734","POLH","protein_coding",203.814199148844,0.980820554366857,0.141312702607629,6.94078123387265,3.89937465389675e-12,5.44865989424495e-11
"1487","ENSG00000170892","TSEN34","protein_coding",523.628502809666,0.678292696102791,0.100650490682858,6.73908980970632,1.59381869559763e-11,2.10219005223647e-10
"1528","ENSG00000151914","DST","protein_coding",1691.54517651862,0.771078935839484,0.115859876017966,6.65527154301388,2.82777480316496e-11,3.62965623131376e-10
"1554","ENSG00000144867","SRPRB","protein_coding",1409.26140362744,-0.711719932080361,0.107736478945098,-6.60611836444971,3.94527494814214e-11,4.9793228801745e-10
"1555","ENSG00000135905","DOCK10","protein_coding",65.4783826769845,1.7272917805329,0.26150156549995,6.60528275320489,3.96759340910921e-11,5.00427070950862e-10
"1563","ENSG00000101150","TPD52L2","protein_coding",2415.38018127865,0.477518019964452,0.0724177420607139,6.59393687756943,4.28313873964894e-11,5.37461293030933e-10
"1569","ENSG00000170425","ADORA2B","protein_coding",870.594463133179,-0.638405125164352,0.096907192441771,-6.5877992033249,4.46393782753928e-11,5.58006453865698e-10
"1727","ENSG00000124507","PACSIN1","protein_coding",163.931305556521,-0.986767216025996,0.156573512009979,-6.30226149594899,2.93333717372965e-10,3.33129947819106e-09
"1748","ENSG00000263001","GTF2I","protein_coding",472.926014527304,0.65606885638739,0.104643163723359,6.26958162428854,3.62019483975387e-10,4.06194973638974e-09
"1779","ENSG00000110911","SLC11A2","protein_coding",1653.04857077509,-0.536754451857104,0.0864884480531418,-6.20608259183125,5.43216374388008e-10,5.98881548671838e-09
"1787","ENSG00000100523","DDHD1","protein_coding",268.741493774492,0.75117672357186,0.12119735407973,6.19796306013162,5.71985601407267e-10,6.27775803044248e-09
"1814","ENSG00000083720","OXCT1","protein_coding",1179.78820079442,-0.649262866582473,0.105526091022024,-6.15262879818949,7.62090350876798e-10,8.23973431739065e-09
"1868","ENSG00000137872","SEMA6D","protein_coding",13.1842104218969,-2.16629838236266,0.356582066418249,-6.07517479530707,1.23852736496661e-09,1.30038743089348e-08
"1876","ENSG00000166441","RPL27A","protein_coding",2090.38134638938,0.451302752410194,0.0744553565766539,6.06138729515807,1.34952436651548e-09,1.41088600215715e-08
"1904","ENSG00000171469","ZNF561","protein_coding",485.307560661452,-0.618268462381269,0.102837292592072,-6.01210365225945,1.8313116183524e-09,1.88642409510218e-08
"1907","ENSG00000144554","FANCD2","protein_coding",750.969238637029,0.653224843447325,0.108731621106787,6.00768053302346,1.88196200102292e-09,1.93620647556016e-08
"1919","ENSG00000100226","GTPBP1","protein_coding",551.120734541852,-0.592334994078337,0.0988060519301564,-5.99492624699794,2.03577814075896e-09,2.08065224985438e-08
"1924","ENSG00000154127","UBASH3B","protein_coding",1312.9221428454,0.650196969852433,0.108579208839558,5.98822718273066,2.12140609779522e-09,2.16253314948325e-08
"1926","ENSG00000070614","NDST1","protein_coding",2637.80771538293,-0.487824467879772,0.0815293978522535,-5.98341801522686,2.18503042806057e-09,2.22507797432772e-08
"1930","ENSG00000174695","TMEM167A","protein_coding",1768.72834829263,0.455033956828571,0.0761466201586842,5.97576039330849,2.2901940409913e-09,2.32753991192075e-08
"1940","ENSG00000174130","TLR6","protein_coding",120.6605724648,1.08894082186099,0.182756684785767,5.95841855600237,2.54690521265338e-09,2.57486865648303e-08
"1957","ENSG00000129667","RHBDF2","protein_coding",804.472300465854,0.618037121050734,0.104255669708841,5.92809122781285,3.06476228072615e-09,3.07149630106704e-08
"1997","ENSG00000164292","RHOBTB3","protein_coding",209.499976077318,0.789340016554312,0.134439320664951,5.87134785158206,4.32266198828009e-09,4.24538655864484e-08
"2032","ENSG00000106351","AGFG2","protein_coding",128.641659940922,0.926501054529945,0.159040697346892,5.8255595579357,5.69215546528082e-09,5.49410655219256e-08
"2034","ENSG00000100360","IFT27","protein_coding",342.275039339141,-0.749202772476257,0.128652708599155,-5.82345121711008,5.7644645936002e-09,5.55569749750765e-08
"2045","ENSG00000134508","CABLES1","protein_coding",390.558032068286,-0.650945399270329,0.112058579504222,-5.80897421821953,6.28567669377303e-09,6.02981739285881e-08
"2067","ENSG00000119004","CYP20A1","protein_coding",220.210266534787,-0.808257968194079,0.139546286134451,-5.79204212869795,6.95356937201513e-09,6.5979852972101e-08
"2070","ENSG00000181026","AEN","protein_coding",410.06766430055,-0.614724760516512,0.106186954436664,-5.78907987123005,7.07730406080082e-09,6.70566012292205e-08
"2097","ENSG00000159259","CHAF1B","protein_coding",337.095588823623,0.877276525427835,0.152595917591532,5.74901700696951,8.97637896811905e-09,8.39550408687263e-08
"2103","ENSG00000086232","EIF2AK1","protein_coding",3628.03497071139,0.454463345982536,0.0791654313577797,5.74067921045788,9.42975698945694e-09,8.794380591261e-08
"2107","ENSG00000182718","ANXA2","protein_coding",8547.75793108658,0.540837626181519,0.0942914281517178,5.73580904206154,9.70479566485948e-09,9.03370466895534e-08
"2116","ENSG00000164778","EN2","protein_coding",31.931729660799,-1.71286524335717,0.299320022285414,-5.72252143467997,1.04954597815403e-08,9.72814048654768e-08
"2150","ENSG00000143374","TARS2","protein_coding",1004.99063027083,0.509818898719861,0.0898877572273716,5.67172787980761,1.4136439888444e-08,1.2895720722421e-07
"2160","ENSG00000151694","ADAM17","protein_coding",1789.81083635568,-0.587945302172671,0.103853559812037,-5.66129175770946,1.50237743292665e-08,1.36417261999956e-07
"2186","ENSG00000206418","RAB12","protein_coding",692.42368777964,0.587419352572415,0.104259080151408,5.63422727036674,1.75844999325686e-08,1.57769806577067e-07
"2209","ENSG00000215301","DDX3X","protein_coding",3935.44306788956,0.464560237988457,0.08294115658929,5.60108222614832,2.13017653586913e-08,1.8913151832504e-07
"2216","ENSG00000147454","SLC25A37","protein_coding",1030.01922384952,-0.582889115366921,0.104230263618881,-5.59232122350051,2.24053806706566e-08,1.983017739592e-07
"2236","ENSG00000167962","ZNF598","protein_coding",350.628062700017,-0.725558602818246,0.130265955155276,-5.56982522373849,2.54994995246558e-08,2.23668016179371e-07
"2280","ENSG00000147459","DOCK5","protein_coding",1196.99150228324,-0.524825534852873,0.0952368035084065,-5.51074285905182,3.57322415089484e-08,3.07375637155704e-07
"2289","ENSG00000125827","TMX4","protein_coding",1918.2474456007,-0.568101133762775,0.103195103191801,-5.50511716342672,3.68922832572604e-08,3.15968712456179e-07
"2303","ENSG00000143882","ATP6V1C2","protein_coding",18.3534557732944,-1.7020917662501,0.309906176159834,-5.49228088107623,3.96775681458452e-08,3.37900045797406e-07
"2304","ENSG00000172115","CYCS","protein_coding",1986.98782614438,0.510368467091648,0.0929259337884423,5.49220703289963,3.96941674153482e-08,3.37900045797406e-07
"2315","ENSG00000128039","SRD5A3","protein_coding",657.480515123096,0.511567654628116,0.0934393297674148,5.47486434140193,4.37846904013143e-08,3.70949949391351e-07
"2337","ENSG00000111371","SLC38A1","protein_coding",9314.3526313005,-0.637532867643063,0.116954324932042,-5.45112690799173,5.00516352242768e-08,4.20052512474857e-07
"2360","ENSG00000143590","EFNA3","protein_coding",89.3701985646013,1.02038509881518,0.188049994990945,5.42613733578837,5.75866563462475e-08,4.78579275813115e-07
"2418","ENSG00000139517","LNX2","protein_coding",215.050204917585,-0.800102962364308,0.149024269112259,-5.36894404603047,7.91989844153539e-08,6.42402680454233e-07
"2452","ENSG00000120519","SLC10A7","protein_coding",330.281508323011,-0.71694659400214,0.134516571111806,-5.32980128824602,9.83202842152027e-08,7.8644197973604e-07
"2495","ENSG00000180776","ZDHHC20","protein_coding",2843.59649658047,-0.488605260444717,0.0924548090596967,-5.28480092505769,1.25841529210749e-07,9.89230425815798e-07
"2501","ENSG00000137266","SLC22A23","protein_coding",453.431490413137,-0.612248455979596,0.115895266027411,-5.28277363662801,1.27242575002121e-07,9.97844311681968e-07
"2507","ENSG00000166025","AMOTL1","protein_coding",1531.63060772355,-0.470257541955767,0.0891353018952624,-5.27577213468507,1.32198271278599e-07,1.03422604490912e-06
"2526","ENSG00000116260","QSOX1","protein_coding",8331.19575678586,-0.46074089099347,0.0877086368319633,-5.25308461783736,1.495727753672e-07,1.16135029425056e-06
"2546","ENSG00000138032","PPM1B","protein_coding",508.594623589854,-0.622162016494245,0.118849259936048,-5.23488338782276,1.6508905887423e-07,1.27175636751778e-06
"2574","ENSG00000137942","FNBP1L","protein_coding",978.242241757907,0.466595471925148,0.0897461669195181,5.19905738529845,2.00301685354939e-07,1.52623036319597e-06
"2605","ENSG00000170921","TANC2","protein_coding",1754.71579740606,-0.947974540131373,0.183648116730419,-5.16190722240254,2.44446442126551e-07,1.84043304008754e-06
"2606","ENSG00000141644","MBD1","protein_coding",436.69848344628,-0.557594262466462,0.108034658421718,-5.16125353300853,2.45301693962074e-07,1.84616351637688e-06
"2627","ENSG00000177542","SLC25A22","protein_coding",270.624826863348,0.854692137897395,0.166027982587483,5.14788004152879,2.6344687214838e-07,1.96688606600032e-06
"2670","ENSG00000137962","ARHGAP29","protein_coding",8114.32512156467,0.412964170343784,0.0809805467533422,5.09954781611474,3.40465855883925e-07,2.50095761477582e-06
"2681","ENSG00000170381","SEMA3E","protein_coding",155.900627189774,0.75767452193285,0.149011144500142,5.08468359513962,3.68239417974566e-07,2.69387530948719e-06
"2709","ENSG00000114446","IFT57","protein_coding",465.813603539014,-0.531190979262735,0.105112892783689,-5.05352830842425,4.33721996084494e-07,3.14012163499638e-06
"2722","ENSG00000150457","LATS2","protein_coding",273.272754336557,-0.595773601984958,0.118155745386858,-5.04227365359436,4.60032758092893e-07,3.31470333742686e-06
"2750","ENSG00000105819","PMPCB","protein_coding",867.50651827963,0.443403583448609,0.0885710473592573,5.00619103723701,5.55176591510195e-07,3.95862262058404e-06
"2813","ENSG00000118922","KLF12","protein_coding",319.748569950668,0.580908576174676,0.117753268720603,4.93326922034764,8.08645735854433e-07,5.6360941070764e-06
"2822","ENSG00000139323","POC1B","protein_coding",355.298797244058,-0.557477250406795,0.113163595692137,-4.92629495375368,8.38034660584367e-07,5.82437058754118e-06
"2826","ENSG00000143924","EML4","protein_coding",1130.17821791417,0.391911030844618,0.0796118380436879,4.92277330200004,8.5326277207195e-07,5.92181272068193e-06
"2887","ENSG00000166794","PPIB","protein_coding",6514.80845074429,-0.455221453756718,0.0937296373245493,-4.85675040201493,1.19327854235179e-06,8.10660618328563e-06
"2926","ENSG00000165511","C10orf25","protein_coding",30.7126118646826,-1.27572667256155,0.265175297270956,-4.81088052201942,1.5026682690894e-06,1.00723967059639e-05
"2935","ENSG00000144579","CTDSP1","protein_coding",748.51153165453,-0.431793074598883,0.0899565440154412,-4.80001849031423,1.58650981912195e-06,1.0601777540865e-05
"2939","ENSG00000185414","MRPL30","protein_coding",487.890788515947,-0.601572693949463,0.125429278773855,-4.79611060376164,1.61775978309443e-06,1.07989917623856e-05
"2943","ENSG00000163939","PBRM1","protein_coding",1081.73415930006,-0.421333399321211,0.0878929375236486,-4.79371165866253,1.63723547656052e-06,1.09110089710436e-05
"2947","ENSG00000186350","RXRA","protein_coding",361.744930204942,-0.553518998937376,0.115587002247208,-4.788765070259,1.67810796510482e-06,1.1169597638254e-05
"2963","ENSG00000189283","FHIT","protein_coding",29.1365407593335,-1.25540196337357,0.263198665178046,-4.76978848857127,1.84419456025755e-06,1.22072858286639e-05
"2967","ENSG00000205302","SNX2","protein_coding",741.936991946681,-0.44683129971523,0.0937531732080503,-4.76603921153318,1.87882710104743e-06,1.2419762700655e-05
"2973","ENSG00000160219","GAB3","protein_coding",9.7878369346161,-1.70922935181576,0.359007468617158,-4.76098549815537,1.9264989286029e-06,1.27091905437903e-05
"2987","ENSG00000036530","CYP46A1","protein_coding",23.8401085437602,-1.41049418493793,0.297129102771637,-4.74707516625183,2.06379270981203e-06,1.3551110283744e-05
"3008","ENSG00000085998","POMGNT1","protein_coding",2552.93043377744,0.369931921968991,0.0782755997892737,4.72601836287281,2.28964952713341e-06,1.49291543137193e-05
"3061","ENSG00000179023","KLHDC7A","protein_coding",7.73974042567343,-1.70916163665333,0.364872109351454,-4.68427592257271,2.80951330979946e-06,1.80016284041479e-05
"3074","ENSG00000141447","OSBPL1A","protein_coding",777.620838831406,0.402124042528817,0.0859721954457664,4.67737319541279,2.90573146045879e-06,1.85393985471627e-05
"3159","ENSG00000164111","ANXA5","protein_coding",2770.36088980086,-0.401080578160837,0.0874186649347844,-4.58804282197685,4.47420875407647e-06,2.77796066601832e-05
"3192","ENSG00000006530","AGK","protein_coding",545.383068168033,0.448060051191436,0.0982436831977576,4.56070086755117,5.09831659630102e-06,3.13262166050288e-05
"3194","ENSG00000174456","C12orf76","protein_coding",116.44257491954,0.72039995022354,0.158070546009624,4.5574584792013,5.17763215749036e-06,3.17936441781022e-05
"3216","ENSG00000102898","NUTF2","protein_coding",632.391291196757,0.422037261989019,0.0930856152628286,4.53386122869136,5.79150868037761e-06,3.53199190759471e-05
"3221","ENSG00000125505","MBOAT7","protein_coding",2250.43364153148,0.420769476894401,0.0928719907881673,4.53063914452032,5.88055086034361e-06,3.58072784923686e-05
"3254","ENSG00000213390","ARHGAP19","protein_coding",237.79654475062,0.602220148293091,0.133481804410002,4.51162726601535,6.43321650987418e-06,3.87752536595459e-05
"3273","ENSG00000134504","KCTD1","protein_coding",178.679746001161,-0.633366314028783,0.140859313644646,-4.49644611805089,6.90986796904625e-06,4.14064284989013e-05
"3277","ENSG00000088682","COQ9","protein_coding",521.32703322551,0.41488897768356,0.0923398826656479,4.49306373049904,7.02057632069467e-06,4.20184813481186e-05
"3369","ENSG00000063438","AHRR","protein_coding",18.6946993366214,-1.34686492357227,0.305150365540997,-4.41377457039723,1.01583737779346e-05,5.91380780369938e-05
"3473","ENSG00000164048","ZNF589","protein_coding",339.52913390373,0.562776551647196,0.130466403164462,4.31357451418183,1.60635963968001e-05,9.07156107487592e-05
"3490","ENSG00000177108","ZDHHC22","protein_coding",11.8499395197414,-1.53962368795897,0.358580077622373,-4.29366767436637,1.7574547510683e-05,9.87649284604655e-05
"3497","ENSG00000090565","RAB11FIP3","protein_coding",207.900852432065,-0.561359389371168,0.130832849697724,-4.29066087506412,1.78142179586241e-05,9.99114260287376e-05
"3502","ENSG00000174640","SLCO2A1","protein_coding",10.3431329440543,-1.48670904822861,0.346869298610535,-4.28607851482955,1.81854737539695e-05,0.000101848000210338
"3507","ENSG00000116254","CHD5","protein_coding",65.6020048762612,-1.07765195939506,0.251472141774762,-4.28537313035766,1.82432734997573e-05,0.000102026040248286
